,id,title,description,director,cast,rating
37290,tt0800327,Doing Therapy,"""Doing Therapy"" is a lighthearted romantic comedy set in modern-day Pittsburgh, Pennsylvania. Humorous, silly, and even suspenseful at times, it is a heartwarming tale with the sincerity ...                See full summary »",Joe Giacobello,"Minda Briley, 
David Dietz, 
Alexis Eichelsbacher, 
Joe Giacobello",8.2
37299,tt1075649,Yellow Lights,"Brian is a smart, athletic college student. Ever since he was dumped, he just hasn't been able to move on. When Brian meets Alex, he immediately becomes attached, but he's terrified of ...                See full summary »","Tom Kochem, 
Kevin Tostado","Bennett Chabot, 
Aja Munsell, 
Andrew Tsang, 
Amanda Hurley",8.2
37357,tt2069839,Giorgio Bush and the B-people,"In the Fall of 2006, Giorgio Frilli abandons Italy, in his mind run by the leftists and Berlusconi haters, to relocate to New York, where, he thinks, people love their president Bush.",Paolo Frassanito,"Chuck Nice, 
Tamar Kummel, 
John Thompson Jr., 
Ben Prayz",8.6
37422,tt1779068,Highland Fling,"When shooting a TV show that documents reality, sometimes what goes on behind the camera is more interesting than the show itself... In the romantic comedy ""Highland Fling,"" two television ...                See full summary »","Adam Boyer, 
Jason Martin","Adam Boyer, 
Noah Jackson Boyer, 
Ashley Hobgood, 
Eaddy Mays",8.4
37507,tt3428882,Tempting Fate,"Two brothers, one of deep faith and the other buried in a life of crime have their worlds torn apart when the wrong one goes to jail and the other commits an unforgivable act.",Kevin Nwankwor,"Nicholas Alexander, 
John Alfrieri, 
Chase Baker, 
Eric Bracht",8.7
37584,tt0462263,Dreaming on Christmas,"Two strangers, a businessman named Mitch and an exotic dancer named Rana, decide to spend Christmas night together.",Spencer Jay Kim,"Liz DuChez, 
Spencer Jay Kim, 
Danny Trejo, 
Nick Mancuso",8.8
37684,tt2402635,In Between Engagements,"A recipe for a perfect party cocktail mix - a dose of four dysfunctional couples, one splash of wedding-anxiety, and a twist of pure insanity.",Dominik Sedlar,"Armand Assante, 
Todd W. Edwards, 
Sorin Brouwers, 
Callie Deering",8.1
37699,tt1879043,Rough Draft,The film centers on a young screenwriter/classic film enthusiast named Charlotte and the budding romance she forms with an employee of a used bookstore as they attempt to piece together the...                See full summary »,Caitlin Clements,"Thuraya Elizabeth, 
Michael Robert Young, 
Bonnie Fairbank, 
Evan Reville",8.1
37819,tt7450508,The Himalayan Diaries,"A beautiful romantic- comedy, love story based in town of Shimla. The Himalayan Diaries is a contemporary love story of Abhimanyu and Diva, which revolves around the beautiful town of ...                See full summary »",Anjanikumar Tripathi,"Nikita Sharma, 
Priyanshu Solanki, 
Mahesh Gahalot, 
Ajay Kumar",8.9
37891,tt1500847,Only Human,Visual story of five different couples and their environment.,Rouzbeh Rashidi,"Farzad Fahim, 
Dean Kavanagh, 
Mark Leung, 
Nathalia Novaes Alves",8.2
37911,tt2657636,A Beating Heart and Cracked Ceiling,"Sarah is a Christian woman, She tells about the time she almost fell in love. Sarah also reveals personal memories about loved ones. Sarah Woodland is a complicated woman whose story goes between past and present experiences.",Cora Clifford,Cora Clifford,8.1
37947,tt0119476,Koi wa maiorita,Keiichiro must make a girl truly happy before he can be revived by Christmas.,Yasuo Hasegawa,"Toshiaki Karasawa, 
Makiko Esumi, 
Kôji Tamaki, 
Yuka Hoshino",8.0
37950,tt1543741,Rescuing Rufus,A man ventures back into the dating scene after being dumped by his fiancee.,Richard Poche,"Stuart Brazell, 
Gina DeVettori, 
Elizabeth Di Prinzio, 
Natalie Edwards",8.1
37963,tt4130354,Christine at the Crossroads,Christine must decide to break free or continue to live an unhappy life.,"Ernie Smith, 
Heather Smith","Diane Sokolowich, 
Anna Sosa, 
Brett Moye, 
Brooke Dempsey",8.2
37969,tt2966846,The Rajini Effect,"A quirky comedy about a Japanese guy who wants to become the next big Indian Film Superstar, just like his idol Rajinikanth.","Kuvera Sivalingam, 
Nelson Sivalingam","Hannah Farmer, 
Paul D. Stephenson, 
Ramesh Vethanayagam",8.2
38098,tt0433557,Eternal Embrace,"Eternal Embrace is a story of pure unadulterated romance and the battle of the human spirit. Two sisters, Cassandra and Sarah, become caretakers of a 19th century mansion in Massachusetts. For more Cinematic Feasts visit Zoie Films",Ziad H. Hamzeh,"Andreas Beckett, 
Michael Denney, 
Kathleen S. Dunn, 
Paula McGonagle",8.3
38130,tt0279694,Black & White: A Love Story,"Two strangers meet at a park through their children's play. Their relationship journey encompasses racial diversity, altering perspectives on marriage and family and a chronic , debilitating illness.",Susanna Lo,"Jason Leland Adams, 
Jeb Brown, 
Katherine Donahue, 
David Dunard",8.7
38132,tt11046570,Chai Coffee,An upset musician comes to an unidentified place for isolation but his life changes as he meets a girl with extremely spontaneous yet thoughtful nature.,Ayush Upadhyay,"Ayush Upadhyay, 
Mansi Singh, 
Megha Jha, 
Neeraj Kashyap",8.6
38159,tt0274462,Didi mtsvane veli,"When useful minerals are found in the valley, the herders are required to move. One of them, Sosana, can not cope with industrialization and is alienated from everybody, even his own family.",Merab Kokochashvili,"Dodo Abashidze, 
Lia Kapanadze, 
Mzia Maglakelidze, 
Ilia Bakakuri",8.1
38234,tt0052244,Stefanie,War orphan Stephanie lives together with her two older brothers Johannes and Andreas in poverty-stricken conditions. But she suffers more under being treated like an immature kid and often ...                See full summary »,Josef von Báky,"Fritz Eberth, 
Gisela Fackeldey, 
Elisabeth Flickenschildt, 
Veronika Götz",8.3
38241,tt0992915,Fuel,"Dan Tor's mind is so beautiful, governments are willing to kill to get inside it.",Michael P. Nash,"Davino Buzzotta, 
Joey D. Vieira, 
Marc Gomes, 
Tammy Tavares",8.6
38317,tt4580926,Ososi Rakasi,"The plot is no more than a will-they/won't-they, I hate you/I love you, odd-couple Rom-Com; It goes through all the emotions of a human's heart from sad to mad and glad.",Raja Palepu,"Priyanka Sharma, 
Surya Sreenivas, 
Yogine Veeru, 
Tarhun Sharma",8.2
38318,tt1966609,The New Normal,"David is kind of looking for a job, Mike is spending too much time looking out of his window and Jason is just looking for a little peace and quiet. Three stories connected by friendship ...                See full summary »","Mike Thifault, 
Derek Guiler","Sylvie Chbat, 
Tony Cheung, 
Joseph Espinosa, 
Alex Gonzalez",8.6
38356,tt3626006,Book of Ruth,"Ruth, a young woman from northern Mexico, will embark on a journey through the desert--without water or food--for the fighting chance to have the most basic of human rights; to love and be loved in return.",Pablo Veliz,"Casandra Canales, 
Marycarmen Lopez, 
LaVar Veale, 
Fernanda Moya",8.6
38401,tt1986832,Ever Last,"Kimberly Alves, an assistant bank manager, meets Wolf Sutcliff, an overweight immortal man, when he robs the bank she works at. Kimberly realizes, that after being alive for thousands of ...                See full summary »",Chris Dimoulas,"Angeline-Rose Troy, 
Sean T. McGrath, 
Zoey Mae Dillon, 
Cris Colicchio",8.8
38591,tt11156302,Darbo d'Hubo - The Way of Love,A story like Romeo and Juliet but it plays in modern times and with the cultural context of modern Aramean families.,Aziz Said,"Nabil Anne, 
Petra B. Yuhanon, 
Besim Uyanik, 
Jakop Kaplo",9.0
38673,tt2977364,Kyz-Zhibek,Kyz-Zhibek decides to commit suicide after she hears that her lover has been killed in a duel.,Sultan Khodzhikov,"Meruert Utekesheva, 
Kuman Tastanbekov, 
Asanali Ashimov, 
Anuarbek Moldabekov",8.2
38734,tt8220362,Ahetuk,"Two journalists, Raj and Joyeeta, risk their lives for a mission, only to realise that they've been tricked.",Bani Das,"Gunjan Bhardwaj, 
Amrita Gogoi, 
Tapan Das, 
Prithviraj Rabha",8.1
38817,tt6088364,Amare,"At the end of the world, a songwriter decides to fulfil the promise of showing the sea for the love of his life. On their way there, they relive their whole relationship and how they ended up where they are now.",M.M. Izidoro,"Tassia Cabanas, 
Vinicius Calderoni, 
Jéferson de Souza, 
Lucas Silveira",8.6
38956,tt8085964,The Whisper,A coming of age story that follows 16 years old Gabriel (Joar Bley) and Ella (Linnéa Hyltenfeldt). They meet at a party and form a kind of covenant. Ella wants a job at Gabriels mothers ...                See full summary »,Carl-Petter Montell,"Joar Bley, 
Linnéa Hyltenfeldt, 
Albin Fröjd, 
Karin Sandgren Brunnberg",8.9
39032,tt3716332,Martin's Pink Pickle,"When Martin and Suzanne drive into the big city for an abortion, fate conspires to strand them there for 24 hours. What began as an awkward errand, blossoms into a romantic adventure and ...                See full summary »",René Brar,"Rena Anakwe, 
Jason Beaudoin, 
Alex Calder, 
Randall Carpenter",8.3
39041,tt1826664,Emaan,"The film is based around the life of Emaan, a young, honest policeman who doesnt mind bending the rules to uphold justice. The story begins with the police investigating the rape and murder...                See full synopsis »",Haris Yosufi,"Tamana Amini, 
Emaan, 
Roientan Enkesar, 
Abida Frotan",8.1
39246,tt2168508,In Return,"Hopeless romantic Thompson finally finds a meaningful relationship with Lola, but what he doesn't know is that she lives on the streets.",Chris Dymond,"Gregory Ambrose Calderone, 
Elyse Levesque, 
Michael Xavier, 
Theresa Tova",8.5
39365,tt0275858,Mze shemodgomisa,Vakhtang is talented artist but family liabilities don't allow him to work seriously. His wife Eka takes advantage of husband's trip out of town and exchanges her flat for a house in a colorful old city and sets up the artist's studio.,Temuri Palavandishvili,"Medea Japaridze, 
Otar Megvinetukhutsesi, 
Sesilia Takaishvili, 
Givi Berikashvili",8.3
39368,tt2700974,Virginia Running,"'Virginia Running' is about a Hollywood starlet (Laken Booher) that returns to her hometown to try and rekindle broken friendships (Shelley Lynn Arnold) neglected family (Kati Barnett, Andy...                See full summary »",Adam Chaffin,"Shelley Lynn Arnold, 
Laken Booher, 
Adam Chaffin, 
Andy Dick",8.0
39374,tt2338480,Return to Nowhere,"Miles hasn't returned to his rural home since he made his escape nine years ago. Now, drawn back to attend his father's funeral, he must assemble the pieces of the life he chose to forget. ...                See full summary »",Ferguson Sauvé-Rogan,"Carl Schreiber, 
Sarah Klaren, 
Scott Mathison, 
Bryton Berdahl",8.6
39377,tt0171561,Në çdo stinë,"The movie depicts a love story in a students campus where the feelings, love, and humor are interlaced with each-other.",Viktor Gjika,"Anisa Markarian, 
Arben Imami, 
Pavlina Leka, 
Spiro Duni",8.4
39417,tt4807524,Zadnji krog,"On a night before big competition, an ambitious and eager runner unpredictably snags with his peers and long-life sympathy.","Igor Pecoler, 
Mark Slatinek","Nejc Jezernik, 
Sasa Sisgoric, 
Kristian Kozelj, 
Mojca Kos",8.3
39497,tt1339080,Empty Fuller,"David Fuller is trapped in a life of deadening sameness. His only solace is the world he dives into when he reads a book. Friendless, isolated - he is disconnected from the world in a way ...                See full summary »",Brian Cwikla,"Douglas Sidney, 
Crystal Donner, 
Shad Cooper, 
Joseph Andrew Schneider",8.5
39550,tt3020504,Miles of a Dream,"Can someones psyche of pain and suffer be the cause to be loved by other? Eve is aware of the frustration of Gayan, when she falls in love with him. Then what makes her to follow Chapa ...                See full summary »",Udaya Dharmawardhana,"Lakshantha Abenayake, 
Pauline Delpech, 
Indrachapa Liyanage",8.0
39653,tt1593297,Lock-Load-Love,"""Lock-Load-Love"" is a humorously tinged vignette styled film that focuses on the trials and tribulations of dating and trying to find love in our modern society. The film opens by showing ...                See full synopsis »",David LaRosa,"Nick DeMatteo, 
Kate A. McGrath, 
Luis Argueta, 
Jeanine Bartel",8.1
39700,tt2826636,Charlie and Wendy,"Charlie and Wendy are a down and out couple on a twisted road trip to clean themselves up and get married. Along the way, they become sidetracked by a motley crew of con men, lowlifes, and ...                See full summary »",Matt Watkins,"Elena Saurel, 
Chris Bostrom, 
Nich Kauffman, 
James E. Hurd Jr.",9.1
39802,tt3202972,Gombegala Love,What's life movie tries to answer questions in very beautiful way. Never give up attitude of main leads makes movie worth watching.,Santhosh,"Arun, 
Pawana, 
Shruti, 
Ramakrishna",8.2
39881,tt0467798,Bihagin ang dalagang ito,THIS IS A FAN-ORIENTED COMEDY-ROMANCE-DRAMA FILM.,Emmanuel H. Borlaza,"Sheryl Cruz, 
Gabby Concepcion, 
Barbara Perez, 
Rita Avila",8.3
39904,tt3384218,Girls Like Us 2.0! The Hustle! The Game,It's a story about a woman who must figure out how to get out of an abusive relationship at the hands of a woman without losing her life!,Anike Bay,"Moses Ax, 
Debra Bias, 
Shontia Carlton, 
Tina Hall",8.1
39930,tt0441412,Paano ba ang magmahal?,"Jun (Niño Muhlach) feels neglected as his parents have no time for him. He leaves home and ends up staying with Dodie (Aga Muhlach). With Dodie, Jun finds the attention and love he wants.",Manuel 'Fyke' Cinco,"Amalia Fuentes, 
Eddie Rodriguez, 
Dante Rivero, 
Beth Bautista",8.7
39938,tt1339095,Generation Now,"A multi-cultural celebration of young people triumphing in the face of adversity, societal pressures and difficult familial situations.",Sanelle Sibanda,"Kendra Arimoto, 
P.Z. Arnott, 
Anil Awasti, 
Melanie Bass",8.0
39940,tt6710486,Manjari,A girl from rich family falls in love with a guy who works in garage.,Ganesh Dev Panday,"Abaha Aryal, 
Sarita Bhandari, 
Tuk Bahadur Chettri, 
Narendra Singh Dhami",8.1
39974,tt6126376,Rang-E-Ishq,Good romantic action drama with super melodious songs,Srinivaas Anjanappa,"Kavya Keeran, 
Muzahid Khan, 
Deepak Srivastav",8.2
39986,tt0032450,Falstaff in Vienna,The life of composer and conductor Otto Nicholai. He was one of the founders of the Vienna Philharmonic Orchestra. He is best remembered his composition of the opera The Merry Wives of Windsor.,Leopold Hainisch,"Wolf Albach-Retty, 
Ernst Benzinger, 
Erna Berger, 
Helmut Berndsen",9.2
39994,tt0036592,Allergic to Love,"In an arranged marriage, the prospective bride discovers she gets hay-fever whenever her future husband is near.",Edward C. Lilley,"Martha O'Driscoll, 
Noah Beery Jr., 
David Bruce, 
Franklin Pangborn",8.1
39996,tt1859456,Bloodshedding Love,"A young drifter, Sammy, walks into a small town looking for peace and tranquility. That ideal, however, comes to a halt when he stumbles across a gang-beating and tries to prevent it. When ...                See full summary »",Sean Perry,"Sean Perry, 
Logan Anderson, 
Rene Saquin, 
Matt Sicher",8.4
40027,tt1582358,99 Percent Sure,"Sometimes we can mistake contentment for happiness, until happiness comes along to make us realize that we were only content in the first place.",Pat Taggart,"Jay Robin, 
Erin Mulgrew, 
Chris Morris, 
Brian Anthony Wilson",8.4
40068,tt1548296,Love Letters,"Will Palmer has received his draft letter and awaits the bus for Vietnam. While he waits he stops in at a local diner to collect his thoughts. He ends up finding the love of his life, ...                See full summary »",Clayton Tramel,"Matt Altobelli, 
Jerome Bethea, 
Morgan Brown, 
Jason Burkhart",8.4
40234,tt0219945,Neilonis nadzvis khe,"A group of people who happen to be on the same bus try to get home on the New Year's Eve, but their bus is delayed by numerous obstacles, and the tensions grow.",Rezo Esadze,"Ruslan Mikaberidze, 
Guram Petriashvili, 
Zura Kipshidze, 
Edisher Magalashvili",8.3
40282,tt1753837,Four Fifteen,"They were neighbors at birth, friends at 8, and from then on inseparable. All grown up now, Matt, Brian, and Cara haven't missed a beat with their friendship. Corporate life, with a desire ...                See full summary »",Niyi Oni,"Niyi Oni, 
April Billingsley, 
Kosta Trouva, 
David Alexander",8.0
40330,tt0167237,Knock on Wood,"Unlikely traveling companions, a New York Jewish princess and a midwestern rancher, find adventure and eventually romance in this romantic screwball comedy.","Bradley Fisher, 
Donna Silverberg","Ricki Dale, 
David Elliott, 
Rosemarie DiSalvo, 
Oceana Marr",8.0
40368,tt3365348,Brugato,"A 1932 corruption riddled man dreams of living a great life in the future. He must soon foil a large drug scandal in 2014 through a wild time switch, but lets a girl get in his way, and must decide which type of life he'd like to live.",Rahul Verma,"Aj Rascon, 
Camille Amend, 
Lyndsay Irwin, 
Terry Groves",8.1
40405,tt0354491,Darogaji,A woman falls in love with a police officer but faces heartbreak when he marries another.,Akhtar Hussein,"Nargis, 
Paidi Jairaj, 
Rashid Khan, 
Raj Rani",8.1
40444,tt1274651,Untitled Chapters,"A modern day look at a group of college students struggling with relationships, school, and an unknown future lying ahead of them.",Igor Yankilevich,"Jocelyn DeBoer, 
George Weisgerber, 
Laura Malone Hunt, 
Stephanie Renee",8.0
40465,tt2636196,Constant Angel,"CONSTANT ANGEL tells the story of Andrew longing for the one thing that gives him purpose, Sophia, but she doesn't seem to be returning his feelings. Taking a difficult and divergent path, ...                See full summary »",Jordan Warner,"Louis Winters, 
Erika Frase, 
Mike Sarcinelli, 
Amelia Wysocki",9.2
40512,tt2911214,Seahorses,"A chance meeting between a man and a woman becomes a dramatically intense and darkly comic journey about love, co-dependency and loss.",Jason Kartalian,"Justine Wachsberger, 
Ian Hutton, 
Orson Chaplin, 
Roxy Shih",8.7
40569,tt0436072,Anino sa dilim,"Randy and Mitch invites two other couples to spend a relaxing vacation in Randy's rest house. At first, the rest house seems like a paradise but soon, the vacation turns into a nightmare as the guests turn up dead one after the other.",Roger Baruelo,"Lawrence David, 
Sarah Gomez",8.7
40813,tt2243417,Missing You,"Missing You is the comical story of Laura, an intelligent and beautiful young woman with a plan for her life. Laura is painfully aware of her fast approaching 30th birthday and the fact ...                See full summary »",Phil Duran,"Lauren Chavez-Myers, 
Israel Wright, 
Merritt C. Glover, 
Phil Duran",8.0
40922,tt3260018,Forever Yours,"Based on a Thai classic novel by Riam-Eang, the film depicts a forbidden love story of Yupadee and Sang-Mong who believe that love is forever. Yupadee is a beautiful lady who married to ...                See full summary »",Khru Marut,"Prajuab Reuk-Yamdee, 
Chana Sri-Ubon, 
Hem Sukasem, 
Ngamta Suphaphongs",8.3
41149,tt6274750,Adults,"Two independent adult actresses attempt to find meaning in their work and relationships; one with her best friend, the other with her worst enemy.",Nicholas Molinari,"Sammy Smedley, 
Tyler Ankenman, 
Emily Ryan Reed, 
Sarah Sumner",8.3
41167,tt1743978,Tommy Time,"A documentary crew follows college freshman Tommy Mclean around for one semester as he searches for parties, love and himself in this heartwarming, crude laugh out loud college comedy.","Jim Powers, 
Andrew Spahr","Mclean Beyor, 
Ron Jeremy, 
Charlie Haydock, 
Jim Powers",8.1
41258,tt5097148,This Love,Ex-sweethearts are forced to reunite this Christmas when an eccentric billionaire threatens to buy out their seaside Caribbean town.,Asha King,"Chris-Ann Graham, 
Taromi Lourdes Joseph, 
Chike Pilgrim",8.0
41434,tt1104120,Saray,"Just a few days after the engagement of Saray and Aydin (shepherd of the tribe) , Soltan Beig (leader of tribe) took advantage of Aydin's absence to seize and force Saray to follow and marry him.",Yadollah Samadi,"Fakhri Soltani, 
Farhad Ghaemian, 
Khosro Dastgir, 
Mohammad Bagher Jafari Zaad",8.2
41445,tt1361651,A Year and a Day,A deeply intimate story of two young Americans' divergent stories during World War II and their encounters with the many faces of conflict and humanity.,Ben Samuels,"Madeline Blue, 
Ben Samuels, 
Nick Jandl, 
Neil Samuels",8.7
41485,tt2378986,LA Underground,"L.A. underground is the story of Dead retina, a Los Angeles Rock band that just recorded their first record, the only problem is their record label has just gone out of business and the ...                See full summary »",Peter Leon,"Chris Walrath, 
Alexia Scaringella, 
Kevin Levine, 
J. Patrick Ohlde",9.0
41582,tt8173652,Strictly Professional,"3 rich women, Suzanne, Gloria, and Titsy, are bored and unfulfilled. They devise a plan to hire young Black gigolos to spice their lives up. To keep things on a ""strictly professional"" ...                See full summary »",Sean Brown,"Jason Bailes, 
Ami C. Ericson, 
Antoine Johnson Jr., 
Rickey Junior",8.6
41587,tt15354966,Lovers,"Justin Fisher tries to get the girl of his dream, Bailey. Meanwhile he also has to deal with the normal high school drama and more.",Connor Hearn,"Connor Hearn, 
Graysen Gutwein, 
Violet Hearn, 
Reagen Hamilton",8.5
41621,tt1223319,Letters to a Stranger,"Talking to a stranger can be very therapeutic for the fact that you can say exactly how you feel without fear, judgment and insecurity. But what happens when that stranger becomes a reflection of the decision you should make?",Fred Amata,"Fred Amata, 
Eucharia Anunobi Ekwu, 
Segun Arinze, 
D. Banj",8.1
41714,tt1518328,Wicked Bad,An out-of-work actor convinces a naive teenager that he is the Devil incarnate and gradually becomes the father figure the boy never had.,Brandon Barker,"Alaric Burgess, 
Gwyndolyn Burgess, 
Christina De La Ossa, 
Richard Feliciano",8.3
41749,tt2622602,Sarah,"Bridgette, a prostitute, walks into a trap that changes her life forever. Retired Hollywood producer Jim Curtis who is suffering from nostalgia, but dying of angina, hires Bridgette not for...                See full summary »","Varant Carletti, 
Van Dickranian","Douglas Olsson, 
Sharelle Smith, 
Varant Carletti, 
Arsenius LaFontaine",9.1
41852,tt4162472,The Newspaper,"The Newspaper, is a British feature film about an entrepreneur who after first hand negative experience with the media industry decides together with his friend to launch a brand new ...                See full summary »",Jordan Kensington,"Jordan Kensington, 
Ric Renton, 
Jessica Bayly, 
Sarah Parker Britain",8.1
41878,tt3036576,Still Living in God's Universe,"Sarah is a Christian woman with Epilepsy. In this sequel to A Beating Heart and Cracked Ceiling, Sarah describes her middle childhood years in Coyote, Arizona. (Coyote, Arizona is a ...                See full summary »",Cora Clifford,Cora Clifford,8.2
41891,tt1534836,SK8 Magic,"Set in a roller skating rink, this film includes a Toys For Tots skate jam highlighting some of the top jam skaters in the nation.",Donald Foster,"W. Scott Parker III, 
Micah Shane Ballinger, 
Eric Brown, 
Constance Collins",8.2
41892,tt0870193,Rattle Basket,"Wherever Cerina Strickland and her sister Tabitha go, emotional devastation is sure to follow in their wake. Shielding them from the darker consequences of their fickle and self-centered ...                See full summary »",Thomas L. Phillips,"Amanda MacDonald, 
Gia Franzia, 
Alex Walters, 
Barbara Jacques",8.7
41909,tt3065040,Divana-e-Ishq,"The story is all about an Iranian singer who had to forcibly quit Iran and migrate to India, where he managed to reach to the peak of his career and save the demanded sum of money as a ...                See full synopsis »",Pankaj Prakash,"Ali Akber, 
Hyder Ali, 
Tom Alter, 
Jawad Asgeri",8.1
41998,tt1119135,Golden Sunset,"A young man returns to his home in Cape May to bury his mother who was killed in a hit and run driving accident. During his time home, he falls in love with a girl who is unknown to the small town.",Kyle B. Thompson,"Patrick Judd, 
Megan Brady, 
Chasen Charles, 
Jason Benjamin",8.3
42203,tt1904931,In Search of the Black Knight,A documentary that takes a humorous look into the complexities of African-American romantic relationships.,Tamarat Makonnen,"Rick Irvin, 
Jason Brye, 
Robin Calvert, 
Avear Carey",8.1
42219,tt12929208,Amra Amar Premee,"An Koushik Acharya Directed Romantic Film starring Prerona, Abhrajit, Tapas Pal, Mrinal Mukherjee",Koushik Acharya,"Supriya Devi, 
Kalyani Monal, 
Mrinal Mukherjee, 
Tapal Paul",8.7
42250,tt3898244,Madison Lane,Romantic thriller centered around the life of Ashley Montgomery who is suffering from dissociative identity disorder. (DID),Roy Igbinoba,"Jennifer Dior, 
Dion Johnson Ricardo, 
Clarice Otieno, 
Iziegbe Ogbeide",8.3
42346,tt1339108,It Wasn't for Love,"Even the craziest ideas sound great when your back is up against the wall. Alicia, a young college student only has one semester left to graduate and no money left to pay the bill. She has ...                See full summary »",Dwane Harris,"Andrea Bordeaux, 
Marco De Castro, 
Roberto Lombardi, 
Crystal Roman",8.2
42375,tt1018826,Second Chance,"It's been five years since Omar walked out on the woman he loved and their newborn son. When he decides to return, he can only hope the woman he left behind will give him a second chance.",Iris Huey,"Ky Moni Abraham, 
Harold Branch III, 
Kayd Currier, 
Chris Flint",8.3
42513,tt1568807,Catch of a Lifetime,"Elaine Rose Chalmers has the perfect organized life. The host of her own Austin, Texas radio program, the self-proclaimed ""Queen of Planning"" spends her days advising callers on how charts,...                See full summary »",Ben Klopfenstein,"Julia Denton, 
Matthew Ashford, 
Corinne Broskette, 
Nick G. Miller",8.0
42544,tt2124733,Addison,"Echoing the dilemma of many who grow up in small towns, Addison presents the striking juxtaposition between two lifestyles: the fast paced LA scene and slow and steady rhythm of rural ...                See full summary »",Quincy Newton,"Darren Capozzi, 
Jakki Jandrell, 
Alexis Jones, 
Nilsson Lawrence",8.6
42662,tt1540925,Hiding in the Open,"Hiding in the Open examines one night in the life of two capricious twenty-somethings searching for direction. Good natured but rebellious Chase, fleeing domesticity, joins his lesbian ...                See full summary »",Marc Hampson,"Ryan Schwartzman, 
Turna Mete, 
Jennica Schwartzman, 
Mackenzie Marsh",8.0
42688,tt0180000,Ne diraj u srecu,Farcical comedy about an apartment which is shared by a couple of families plus their relations.,Milo Djukanovic,"Slobodan 'Cica' Perovic, 
Irena Kolesar, 
Pavle Vuisic, 
Viktor Starcic",8.0
42773,tt9723328,My Culture,You can't protest Love. All Hearts Matter.,Mario Bobino,"Christian Aguilera, 
Alphonso Black, 
Mario Bobino, 
Jimmy Brown",9.2
42995,tt6035564,Prema Geema Jane Do,Prema Geema Jaane Do is a soft romantic comedy. The movie is about the protagonist setting up a journey to a new place and meeting new people.Why he hates love and what is in his past forms the main crux of the story.,Kenja Chethan Kumar,"Gowtham Ghatke, 
Pallavi Gowda, 
Shruthi Thimmaiah, 
Sheetal Shetty",8.4
43026,tt0295888,Brass Tacks,"A gritty vérité story of young, hungry and super-talented musicians struggling to find the promised land of a record deal - without selling out.",Gavin Dougan,"Kebbi Williams, 
Eisa Davis, 
Patrick Byrne, 
Meghan Marx",8.5
43033,tt2256813,My Romance with Life,"Rushi is a story of a group of medical students with aspirations to become excellent doctors and serve humanity. Having obtained a spot at the prestigious Mamata Medical College, the story ...                See full summary »",Raj Madiraju,"Raj Madiraju, 
Arvind Krishna, 
Supriya Shailja, 
Arvind Krishna",8.2
43079,tt0342480,Giselle,"A film version of the ballet Giselle. Filmed in a studio, using innovative editing and cinematography to go along with the choreography, this film stands out from filmed stage-performances.",Hugo Niebeling,"Carla Fracci, 
Erik Bruhn, 
Bruce Marks, 
Toni Lander",8.4
43166,tt0482003,Just Around the Corner,"A surreal romantic comedy set in Glasgow featuring a musical Grim Reaper, a reincarnated Jim Morrison and strange shadowy government agents.",Uisdean Murray,"Bryan Larkin, 
David Newman, 
Bryn Owen, 
Coral Preston",8.2
43253,tt1439243,Marked for Life,"An English teacher, James, leaves Rome for the peace of the Arabian desert only to find himself working at a language school run by a tyrant. The film traces the fortunes of our hapless ...                See full summary »",David Adrian McQueen,"Andy Wilson, 
Clary Moran, 
Jack Rigg, 
Andy Reynolds",8.7
43275,tt7123984,City Terror,It is a story of the dark underworld. Bullet (Shakib Khan) after committing three murders flee from Khulna to Dhaka. He continued his career as a criminal under the wing of another criminal...                See full summary »,M.A. Rahim,"Shakib Khan, 
Manna, 
Sadika Parvin Popy, 
Boishakhi",8.2
43279,tt0259485,Palnati Yudham,"When the minister of Palnadu opens the temple doors for all the castes in the kingdom, disputes arises in the kingdom leading to war.",Ramineedu Gutha,"N.T. Rama Rao, 
Bhanumathi Ramakrishna, 
Mikkilineni, 
Rajanala",8.2
43357,tt0277001,Hati Bukan Kristal,"Nina, a bright and ambitious young journalist, is interested in the stories written by a journalist and editor named Miss Ida. Nina, who has just ventured into the field of journalism at a ...                See full summary »",Raja Ahmad Alauddin,"Ridzuan Hashim, 
Erma Fatima, 
Julia Rais, 
Zaiton Sameon",8.2
43576,tt5001880,Heart Beats,"Sometimes you care for another so much, it is your only reason.",Larry Rosen,"Heather Cadarette, 
Larry Rosen",8.8
43781,tt1893221,Destiny 101,"A neurotic young man tries to get over his last girlfriend by dating again with the help of his alter-ego, Frank Sinatra.",Anthony Fiore,"Joseph Neibich, 
David Gorgie, 
Dillon Morgan Silver, 
Anna Griffin",8.4
43823,tt4382712,Another Bleeding Love Story,"Lucas and Lily both love serial killing, although for different reasons: she's a sociopath, he's working through Mommy Issues (with Jesus's consent!). Will their Romeo and Juliet love story survive? Settle down, have some tea and find out.",Austin Sheeley,"Lincoln Carpenter, 
Bridget Cavaiola, 
Julie E. Gabrielli, 
Devin Greene",8.0
43860,tt5093756,Janma Janma,"""JANAM JANAM"" is a Love Story Social family Drama.","Sital Nepal, 
Rakesh Manandhar","Shweta Gautam, 
Kumud Pant, 
Dhiren Shakya",9.7
