,id,title,description,director,cast,rating
28662,tt12381540,Yorinuki Gintama-san on Theater 2D: Kabuki Chou Shitennou Hen,"In another time and place, the Yorozuya squad is suddenly greeted by a potential new recruit. Before them is a mysterious young woman named Pirako Doromizu who hides a penchant for extreme ...                See full summary »",Yoichi Fujita,"Rie Kugimiya, 
Daisuke Sakaguchi, 
Tomokazu Sugita",8.8
28676,tt6000692,Clear Skies 2,"Once again, the crew of Clear Skies find themselves embroiled in Smith's machinations as a rescue mission turns into a race against time for JR, Sol and Charlie.",Ian Chisholm,"Darren Blake, 
Andrew Carter, 
Ian Chisholm, 
Kevin Dewane",8.5
28682,tt1147538,Exodos,"Three different stories of three different people are combined together through various events becoming one... Robert works as a bodyguard for one of the biggest mafia bosses of Nicosia, ...                See full summary »",George Voulgaris,"Maria Karasoulla, 
Sofoklis Kaskaounias, 
Koulis Nikolaou, 
George Georgiou",8.8
28706,tt6909906,Siege at Desert Pass,"After surviving an ambush while deployed overseas that resulted in the deaths of his team mates, a Navy Seal returns home to cope with life, loss and the pressures of the media attention he does not feel he deserves.",Cristina Duarte,"Cristina Duarte, 
Tim David Russell, 
Daniel Suliman, 
A.F. Vasquez",8.9
28758,tt5864130,The Tale of a Pusher,The Tale of a Pusher follows the rise and fall of a small time cocaine pusher in Los Angeles. Will he make the right choices or dig himself deeper into the world of narcotics?,Ryan Rachall,"JaQuincy Atkins, 
Camille Calvin, 
Isaac DeSoto, 
Ricky Dew",9.0
28795,tt0330054,Bhatti Vikramarka,The adventures of two brothers Bhatti and Vikramarka.,Chandrasekhara Rao Jampana,"N.T. Rama Rao, 
Kanta Rao, 
Anjali Devi, 
Girija",8.3
28876,tt0249647,Khak Aur Khoon,Khak aur Khoon is a historical movie from the novel of same name by Nasim hijazi that describes the sacrifices of Muslims of the Sub-continent during the time of partition in 1947. When ...                See full summary »,Masud Pervaiz,"Mehboob Alam, 
Abid Ali, 
Shujaat Hashmi, 
Naveen Tajik",8.2
28968,tt5206330,The Sultan and the Kings,"Yusuf, a freelance filmmaker, discovers a small box with some documents in the basement of his house. The documents prove he is related to the great king Saladin. This discovery attracts ...                See full summary »",Hassan Sonboli,"Cooper Ali-Shabazz, 
Dave Beamish, 
Natalie Connel, 
Michelle Gabriel",8.4
29025,tt16437154,The Siege 2,"In the wake of Kuruc Péter's demise, Zalán and Luca find themselves on the run, fearing retaliation from the fallen kingpin's forces. Meanwhile, underworld leaders seek to leverage the events, including the eager Áron Székely.",Márk G. Lakatos,"Topánka Szilárd, 
Andrea Nagy, 
Márk Nagy, 
Csaba Horváth",8.0
29064,tt13086718,Fury of Heart,"In the 1870s, Mongols have lived under the pressure of the Qing Dynasty for over 150 years. The Emperor's high taxation has caused chaos and turmoil among the people. Citizens everywhere ...                See full summary »",Tamir Bat-Ulzii,"Aldar, 
M. Bayarbat, 
Suvd Namsrai, 
E. Odbayar",8.0
29123,tt1414545,Operation Jackpot,"Nuclear scientist Shekar has created the formula Plasma Binson, which can destroy any object on earth. This formula is eyed by the rival team and uses Shekar's love towards horse racing as ...                See full summary »",S.K. Bhagavan,"T.R. Narasimharaju, 
Niranjan, 
Rajkumar, 
Judo Rathnam",8.4
29195,tt7123984,City Terror,It is a story of the dark underworld. Bullet (Shakib Khan) after committing three murders flee from Khulna to Dhaka. He continued his career as a criminal under the wing of another criminal...                See full summary »,M.A. Rahim,"Shakib Khan, 
Manna, 
Sadika Parvin Popy, 
Boishakhi",8.3
29225,tt0154963,Nufarul rosu,"Screenplay based on the short story ""Nufarul rosu"" by Petre Luscalov.",Gheorghe Tobias,"Costache Antoniu, 
Toma Caragiu, 
Nelly Nicolau, 
Nucu Paunescu",9.4
29239,tt2746496,Black Cain,"Humanity is separated by individual situations and personalities. Some people are bound by faith, while others are bound by the blood running through their veins. In the inner city of ...                See full summary »",DeMarieo James,"Monica Anderson, 
Tasharrah Brown, 
Lee Lee Buffy, 
Derrick Chester",8.2
29240,tt7122478,Ace of Hearts: Bwana Y'umutima,"Manzi David, a man whose sister's days are numbered with heart disease. Heartbroken and determined as ever to rally money for her treatment, Manzi David sets himself on a path of no return ...                See full summary »",Pacifique Cyusa Nzeyimana,"Lysa Gasirabo, 
Ganza Prince, 
Isimbi Sonia, 
Polisi Muhirwa Yves",8.3
29341,tt5292988,MUDA When Time Is All That Matters,"Muda: When Time Is All That matters- An independent feature film from Writer / Director Prinze Whyee, Producer / Creative Director Wlatee Pryce, and cinematographer Rowland Williams.",Prinze Whyee,"Jacinth Headlam, 
Montel Swaray, 
Tanya Thompson, 
Celeste Allen",8.5
29370,tt1503790,The Holy Man,This is the story of a man who is fighting for more than just a world boxing championship.,Javier Calderon,"Charlton Barton, 
Salvador Benavides, 
David Bickford, 
Hiwa Bourne",8.4
29487,tt7070022,The Tale of the Sparrow,"Follows the story of a dishonest 20 year old boy named Anthony. Anthony is given an opportunity in which he is able to portray himself as a vigilante named ""The Sparrow"". Trouble befalls ...                See full summary »",Jonathan Elihu Klein,"Danny Bass, 
Jesse DiFranco, 
Jonathan Elihu Klein, 
John Kolar",8.6
29611,tt0134278,The Adventures of El Frenetico and Go Girl,A drunken superhero and his kung-fu fighting girlfriend battle a local evil snack food king when he kidnaps a lady reporter.,Pat Bishow,"Charles Pellegrino, 
Frances Lee, 
Jon Sanborne, 
Madoka Raine",8.3
29636,tt15891060,Thorn in the Center of the Heart (Sin Lai Guh Ling Bang Do),"Khan Pi is a father, retired from military special operations, and struggling to pay medical bills since the death of his wife. Offered a chance to get rich, Khan Pi has to decide whether to care for his family or maintain his integrity.",Thang Mung,"Anthony Tucker Amirante, 
Nuam Boih, 
Emily Buckner, 
Shawn Christopher",9.7
29640,tt2622536,Broken,"A story of a young, struggling, overworked father battling his well off and vindictive ex wife over custody of his children. When Tony gets thrown into the world of Mixed Martial Arts and ...                See full summary »","Aldo D. Napoli, 
Doug Scheiber","Paul R. Watts, 
Courtney DeCamp, 
Adrian West, 
Chris Sullivan",8.1
29675,tt6080504,The Blackhawk Dilemma,There is suspected smuggling in Miami in a facility owned by an alternative energy company owner Max Shaw. The CIA sends Ben Dalton to work with Henry Dills to uncover a secret plot.,David Nelson,"David Nelson, 
Andrew Nosal, 
James Wilkins, 
Carter Aakhus",8.7
29695,tt2149598,Bad Guys,"A gritty tale about two odious drug dealers, Sal and Mitch, on a mission to find their stolen cocaine. Follow them on their pursuit, as they leave behind a disturbing path of Chaos, Death and Destruction.",Vincent McLean,"Vincent McLean, 
Tommy Nash, 
James Nasimi, 
Yana Batrak",8.5
29709,tt1764293,Equal Strength,Taylor Westrom will quickly learn that to accomplish his noble mission of saving millions of animals he must confront his own boss who is linked to illegal operations with a group of ...                See full summary »,Ika Santamaria,"Ryan Tesauro, 
Noa Lindberg, 
Brent Battles, 
Kira Stockwell",8.2
29710,tt10697822,Da ming ping yao zhuan,"In a turbulent time in the Ming Dynasty, the Imperial Bodyguard solves humans' cases, while the Jinwu Guard takes charge of ghosts' and monsters' business. Eunuch Wei seizes great power and...                See full summary »",Xiao-Chuan Guo,"Liu Yu, 
Liu Qian-Wen, 
Wu Xing-Jian",8.2
29771,tt3145418,Coast Mafia,"Shin, a good family friend and business partner of the DeLeon family, assumes his role as head of the Coast Mafia.",Samedy Khun,"Richard Koyasu Park, 
Jordan Lawson, 
Thomas McCarthy, 
Tonia Marie Rosée",8.6
29825,tt4699498,Milano trema ancora: la giustizia ha le ore contate,Milano Trema Ancora: La giustizia ha le ore contate,Franz Rotundo,"Rocco Alvaro, 
Marcello Arnone, 
Giulia Betti, 
Clara Campi",8.2
29896,tt21452974,Tozoom,"Tozoom site Africa conceals treasures that ignite the imagination of travellers, but also that of all - Who has not dreamed of this magical continent and of living adventures there, Clover tomas when he was well seated in its",Anzor Alem,"Anzor Alem, 
Tchuba Dimalo, 
Emenino Negro, 
Spyce Bro",8.1
29983,tt2445508,A Life More Ordinary,"Film following the events of the lively funny and fast moving play, features a young Dundee lad with an American girlfriend Obsessed with films, he sees his life as a series of movie-clips and his imagination takes him on a journey.","Kimber Cox, 
Paul Dundee, 
Anna Newell","Stephen Samson, 
Louise Smythe, 
Peter Airlie, 
Sandy Jack",8.5
29988,tt1285143,Veera Prathap,"Veera Pratap is a 1987 Indian Telugu film, directed by B. Vittalacharya and produced by Mohan Babu. The film stars Mohan Babu and Madhavi in lead roles. Music of the film was composed by Shanker Ganesh.",B. Vittalacharya,"Mohan Babu, 
Madhavi",9.4
30032,tt4982390,Clank: Legacy,The leader of C.I.S. goes missing. Clank tries his best to track down an arms dealer in league with a dangerous organization while the agents rebuild their former status. All changes when a stranger appears from a shadowy past.,"Pauli Janhunen Calderón, 
David Anghel","David Anghel, 
Rebecka Andersson, 
Daniel Abreu, 
Pauli Janhunen Calderón",8.7
30102,tt6286334,Angarki,"Angarki Is A Superhit Marathi Movie, Directed By Chandrakant Dudhgaonkar, Starring Makarand Anaspure, Tejaswini Pandit And Sharad Ponkshe. The Film Touches A Sensitive Issue Which Has Been ...                See full summary »",Chandrakant Dudhgaokar,"Makarand Anaspure, 
Sameer Deshpande, 
Sandeep Vasantrao Gaikwad, 
Avtar Gill",8.1
30107,tt0259549,Samrat Ashok,The life story of emperor Ashoka.,N.T. Rama Rao,"N.T. Rama Rao, 
Mohan Babu, 
Bhanumathi Ramakrishna, 
Vani Viswanath",8.8
30130,tt2198132,Rangdari,Rangdari captures the enigma and mystery in a raw visual format that depicts the life and times of one of the most legendary dons to have ever ruled over 6 states of north and central India....                See full synopsis »,"Avinash Abhimanyu, 
Avinash Nanda, 
Abhimanyu Mishra","Gaurav Chopra, 
Kajal Yadav, 
Manjul Aasim, 
Alankrita Sahai",8.1
30249,tt7812438,OH-Blivion,Ohmar and Vincenzo join forces once again after Raven's unborn child becomes the target of a satanic ritual.,Jared Campbell,"John Felix, 
Hilary Johnson, 
Raven Stone, 
David Johnson",8.5
30256,tt0834153,Rowdy Mogudu,The villain and his men rape Vanisri in order to prevent her from testifying against them. She gives birth to child and raises him to be a tough thug. He falls in love with Vijayasanti and ...                See full summary »,Mohan Gandhi,"Mohan Babu, 
Brahmanandam",8.9
30291,tt0490964,Hat Trick,Two filmmakers must run for their lives when a Producer believes their script is an act of blackmail.,Jason McAfee,"Brian Bentley, 
Bryan Chatlien, 
Mark Stoddard, 
John Phelan",8.8
30500,tt0295255,Fijet që priten,"A foreign agent, Sami Ameni, wants to find another agent, with whom he has collaborated during WWII, in order to blow up a factory.",Muharrem Fejzo,"Kadri Roshi, 
Roza Anagnosti, 
Astrit Çerma, 
Reshat Arbana",8.6
30575,tt11331320,Run Zindagi Run,Four couples of different region living life to fullest and suddenly some people enters in everyone's life which totally change the scenario of their life in such a way that despite from ...                See full summary »,Dinesh Parihar,"Nitesh Shrivastava, 
Nidhi Shrivastava, 
Lokesh Gorker, 
Naysha Chaudhary",8.9
30662,tt1278333,Frank's Dead,Frank's Dead follows the story of a small time gambler who struggles to earn a spot running a new casino in the Caribbeans by schmoozing over a big time investor. The only catch is he must ...                See full summary »,Jay Carver,"B. Todd Johnston, 
Ashley Ledbetter, 
Bryant Norman, 
Michael Morgan",8.2
30757,tt0288865,Vengeance,A man has an ulterior motive for enduring acupuncture - to get revenge on a voodoo doll.,Brian Belefant,"Jim Calloway, 
Kiko Kiko",8.2
30766,tt0282670,Kvarkvare,"Kvarkvare is wrongly accused of activities against the Tsar and is imprisoned, but the Socialist Revolution makes him an imposter ""hero"". Blinded with the authority, he goes to far in his avenge against the whole village.",Devi Abashidze,"Dodo Abashidze, 
Gulchina Dadiani, 
Nana Esakia, 
Ketevan Sharikadze",8.2
30820,tt7162356,Blade of Enforcer,Dead body was found in the government office but authorities hold silence.,Nero Ng,"Alan Wai-Lun Cheng, 
Gu Guanzhong, 
Air Huang, 
Li Mu Yun",8.9
31002,tt4126936,Dark Sky Blue,The hunt for a murderer takes one man through the depths of his city's underground.,Chris X,"Anna Lee Anderson, 
Larry Biela, 
Harold Dennis, 
Xerxes Flores",8.8
31043,tt0377439,Bahala vs. Sputnik,"ER Ejercito (AKA George Estregan Jr.) returns to prison, this time playing the psychotic leader of the Sputnik Gang. Pitted against him is Chuck Perez, who plays the role of Bahala Na Gang ...                See full summary »",Dante Pangilinan,"Chuck Perez, 
Jorge Estregan, 
Liza Lorena, 
King Gutierrez",8.3
31090,tt7674116,Ninja Cowboy Viking vs. the GadgetGents,"Seven kids will be called to be heroes. After accidentally finding out the plans of an evil corporation, the GadgetGents, to hack everyone's phones, these kids will have to defend their ...                See full summary »",Kody Newton,"Tiego Newton, 
Brazen Newton, 
Jace Newton, 
Eleni Corson",8.4
31173,tt2404070,Manhandlers,"Two guys desperate for cash open their own muscle-for-hire business. This inadvertently opens a gateway into the heart of the city's seedy underworld. Under constant attack from hitmen, ...                See full summary »",Adam Pitzler,"Adam Pitzler, 
Joshua Hudson, 
Ray Tansy, 
John Christensen",9.3
31176,tt2101465,The Gentleman,A young man put in a moral dilemma is forced to choose between saving his dying pregnant wife or going against his beliefs.,Joe Njagu,"Wanisai Chawatama, 
Faith Chibale, 
Munyaradzi Chidzonga, 
Presley Chweneyagae",8.3
31253,tt0378285,"Madaling mamatay, mahirap mabuhay","Ronnie Ricketts played a disillusioned former military officer, who took the job of a school security chief to investigate the mysterious death of his best friend.",Ronnie Ricketts,"Ronnie Ricketts, 
Mariz, 
Mark Gil, 
Dindi Gallardo",8.2
31295,tt9692046,The Lost Scene V: Retribution,"After seven years of searching, Niven has finally figured out the identity of the Mastermind, a mysterious figure who has been manipulating events and terrorist organizations for years. ...                See full summary »",Tom Smith,"Tom Smith, 
Micah Woodward, 
Chris Mooney, 
Mark Bollinger",8.4
31401,tt13304584,Bomma Blockbuster,"Pothuraju is a fisherman, film freak & ardent fan of Director Puri Jagannath. His life ambition is to conjure up the dramatic moments in his life & persuade his idol Puri Jagannath to make ...                See full summary »",Raj Virat,"Rashmi Gautam, 
Kireeti, 
Nandu Vijay Krishna, 
Raghu Kunche",8.3
31490,tt2119555,The Unusual Calling of Charlie Christmas,A socially awkward high school janitor still haunted by the loss of his father finds strength and purpose after receiving mysterious spiritual instruction to become a costumed vigilante in Oklahoma.,Adam Hampton,"Kenny Pitts, 
John Frazier, 
Julia Curry, 
Adam Hampton",8.2
31572,tt4981012,Valladesam,Its an action movie acted by ANU HASAN and NASER directed by N.t NANTHA.,N.T. Nantha,"Anu Hasan, 
Rory Locke, 
Kumud Pant, 
Atul Sharma",8.8
31669,tt0437972,Dog Tag: Katarungan sa aking kamay,Dante and Jojo consider themselves more than brothers because of experiences they had shared as soldiers.,Augusto Salvador,"Jestoni Alarcon, 
Sharmaine Suarez, 
Atong Redillas, 
Raymond Bagatsing",8.3
31704,tt0440560,Lab kita... Bilib ka ba?,Billy (Robin Padilla) is already contented to be a drummer in a band but the course of his life will change when he went to a place and is known by a different identity as Carlos.,Gene Palomo,"Robin Padilla, 
Ruffa Gutierrez, 
Charito Solis, 
Jess Lapid Jr.",8.2
31789,tt0198788,Evil Slaughter,"Passing through town, a martial arts master attempts to seduce a young woman then kills her outraged father. The daughter subsequently slips incognito into the enemy camp on a mission of revenge.",Tien-Yung Hsu,"Peng Tien, 
Nancy Yen, 
Fei Lung, 
Kuang-Chao Chiang",8.4
31874,tt7954100,Zero to Heaven,"In an altered reality, a group of characters try to gain control of their own actions from their vengeful writer.",Michael Fredianelli,"Maralynn Adams, 
Michael Fredianelli, 
Michael Nosé, 
Brian Marquez",8.1
31898,tt5722540,La apus,An illegal organization led by a powerful mobster is shattered by betrayals of some of its members.,Paul Sichigea,"Mircea Rotaru, 
Paul Sichigea, 
Stefan Mavrodin, 
Adrian Timoc",8.0
31960,tt8614664,Pawns' Volition,"After a botched robbery, four brothers find themselves in a standoff within the home of two estranged lovers. A barrage of events caused by an unseen force that predetermines their outcomes, leaves both families fighting for their lives.",Aaron Bratcher,"Aaron Bratcher, 
Donna Hamblin, 
Patrick Chang, 
Tim O'Hearn",8.8
32082,tt0805520,An Easy Grand,"Gabe, the new guy at the office, grudgingly accepts a thousand dollars to work overnight on short notice; but what he doesn't know could kill him. His crooked boss is on the run from his ...                See full summary »","Alec Joler, 
Ethan Shaftel","Chris Nelson, 
Nolan Washatka, 
Matthew Heiman, 
Jim Ramberg",8.1
32187,tt1517205,Kee Banu Duniyan Daa,"After the brutal slaying of his truck-driver father, Gurmaan lives a life of near-destitution with his widowed mother. He is even separated from his childhood sweetheart, Pali, as her ...                See full summary »",Jagjeet Gill,"Gurdas Maan, 
Daljeet Kaur Khangura, 
Manjeet Maan, 
Dara Singh Randhawa",8.7
32288,tt0253784,Tandra Paparayudu,The story of an Indian Freedom fighter who fought the French even before the British could establish their authority in India,Dasari Narayana Rao,"Krishnamraju, 
Mohan Babu, 
Pran Sikand, 
Jayasudha",8.5
32299,tt0452645,Madness in the First Degree,"After being exposed to concentrated madness, a young film maker has 48 hours to escape from his own imagination before going insane forever.",Geoff Searle,Geoff Searle,8.2
32338,tt1669151,Kecoh Betul,"Fast food despatch boys Aiman (Nabil), Belon (Shah R) and Joe (Ngasrizal Ngasri) live in the hustle-bustle of the capital and are involves in all the trappings of urban youth. Their lives ...                See full summary »","Ikhzal Ideris, 
S. Baldev Singh","Saiful Apek, 
Nabil Ahmad, 
Diana Danielle, 
Yatt",8.2
32375,tt0165310,Gui ma liang jin gang,"A roadside bandit reluctantly agrees to become the muscle for a traveling gambler/cheat. In an attempt to steal from traitorous warlords, they get involved with rebel fighters who hope to use the riches to fund their revolution.",Tso Nam Lee,"Yun Ling, 
Han Chin, 
Hung Li, 
Hung-Chi Chang",8.3
32414,tt14599502,Action on NTV: Definitive Edition,It all started for non-payment of debts. An authority named Boss and his gang are now trying to lure out of Pushnoy's values in any way. Bandits graze him heavily. The struggle is not for ...                See full summary »,Ilya Novikov,"Dmitry Kostuchenkov, 
Ilya Novikov",9.4
32504,tt6476256,Clank: Red Mosaic,"The deceased friend and mentor, Doctor Alfred, leaves behind a posthumous trail for Clank to follow. With little time to spare he must figure out the mystery behind the disappearance of the ""Red Mosaic"".",Pauli Janhunen Calderón,"Pauli Janhunen Calderón, 
Emilio Janhunen Calderón, 
Daniel Abreu, 
Daniil Piispanen",8.5
32528,tt12114288,Yorinuki Gintama-san on Theater 2D - Shinsengumi Douran Hen,"Demonic Vice-Commander of the Shinsengumi, Toushirou Hijikata, acquires a cursed sword--one which completely rewrites his personality, morphing him from a hard-boiled, no-nonsense cop into ...                See full summary »",Yoichi Fujita,"Rie Kugimiya, 
Daisuke Sakaguchi, 
Tomokazu Sugita",8.4
32553,tt0334101,Peligro nuclear,"A man whose father died in the Malvinas decides to take over the Argentine Congress and holds the British ambassador and vice president hostage, demanding for his release the debt he considers the state owes to ex-combatants.",Milos Twilight,"Víctor Laplace, 
Paula Volpe, 
Enrique Liporace, 
Marcela López Rey",8.2
32702,tt0477664,A Happy Ending,"This compassionate 'comedy of errors' follows Ana Maria Rosales' adventure of leaving her homeland of Mexico and coming to the United States, the 'land of opportunity'. Her dream is to ...                See full summary »",James Evans,"Angela Correa, 
James Evans, 
Kelly Taylor, 
Monique La Barr",8.6
32736,tt6941162,Neko,"Two guys are moving in a small village called 'Purea' to undertake a screenwrite course, but there's something really special and magical about this place where weird characters come from other worlds.",Andrea Umberto Origlia,"Alessandro Macri', 
Flaminia Cacciari, 
Armando Celia, 
Andrea Coluccio",9.0
32750,tt15333240,Vordum: Price of Death,A group of strangers in a mysterious arena fight for their lives against cunning and unpredictable foes in order for each to achieve their desires in a test of Truth and Will in a callous and bloody challenge set by the Gods.,Ivan Akhmetov,"Alexey Akhmetov, 
Ivan Akhmetov",8.9
32781,tt1224444,Loose Cannons: The Movie,"The story of the fictional student-run Campus Security team, their former glory now tainted as they struggle to prove their worth. The three remaining members have to balance fighting bad ...                See full summary »",Andy Schlachtenhaufen,"David Schlachtenhaufen, 
Jonathan Lang, 
Eric Raymond Lim, 
Liz Holtan",8.1
32829,tt0360737,Lastik Man,"See 'Lastik Man' transform himself into a thousand and one shapes. See 'Lastik Man' combat crime, experience the ultimate in thrills.",Richard Abelardo,"Von Serna, 
Lyn D'Amour, 
Bella Flores, 
Matimtiman Cruz",8.9
32840,tt7265686,Invisible World,A young guy unwittingly opens up a vortex for aliens to enter Earth via a strange video game machine.,Alan Smithee,"Hans Holsen, 
Joann Schinderle, 
Joann 'Toastann' Schinderle, 
Levin O'Connor",8.3
32886,tt0279389,Sahasra Siracheda Apoorva Chinthamani,An evil magician invokes a demon to gain great power and the demon advises the magician to reach Princess Chintamani of Adityapuram and get power by using her beauty as an instrument. By ...                See full summary »,S.D. Lal,"Kanta Rao, 
Devika, 
Rajanala, 
Gummadi",8.4
32919,tt3174620,Sensei Redenshon,"After being released from prison, a man will have to fight his past to recover the love of his son. After his past in the world of Illegal Street fighting and gambling got him sentenced, ...                See full summary »",German Gruber Jr.,"Amos Balentin, 
Milushka Birge, 
Benazir Charles, 
Shade Christiaan",8.1
32945,tt2997728,Atomic Kingdom: Revolution,The descendents of the guardians of the light team up with enigmatic prophet Isiah Cloud to stop the evil demon Lord Velid from unleashing Hell on Earth.,James Peniata,"Jessica Arapi, 
Jacqueline Murray, 
James Peniata, 
Peter Moalaeua",8.1
33119,tt1505031,Bullets Over Brownsville,Four parallel stories converge in one of Brooklyn New York's most notorious neighborhoods.,"Damon Diddit, 
Natural Langdon","Assibey Blake, 
Lymiek Chambers, 
Tayibah Clay, 
Jumaane Ford Jr.",8.5
33149,tt2064912,Rebecca 2,Rebecca 2 is trash camp b-grade melodrama staged in small town New Zealand.,Anna Breckon,"Daniel Satele, 
Rachael Phyllis Gabor Duval, 
Roberto Nascimento, 
Louis Mendiola",8.4
33266,tt1144544,A Federal Case,A coming of age story of a young teenage couple as they struggle with an unwanted pregnancy and the pressures it brings. Their decisions separately and jointly have severe and dramatic consequences.,Trisha Ray,"Amanda Akers, 
Dave Amyx, 
Kayla Baker, 
San Banarje",8.0
33328,tt0311582,Night All Day,An innocent girl following clues to the mysterious disappearance of her father finds herself undercover as a prostitute in the dark underworld of the Russian Mafia.,Basil Schlegel,"George Tasudis, 
Ilia Volok, 
Olga Vilner, 
Pamela Putman",8.0
33432,tt11958664,The Heshuo Misty Clouds,"After an official of Youzhou province was attacked, both imperial court and folk force are involved in following actions.",Chuanlin Sun,"Lv Ma, 
Shuying Xu",8.0
33472,tt6580300,Struggle on the Wulinclen,"During the Luoyang Flower Festival, three famous martial artists died mysteriously. Li Shaobai went to investigate the case.",Tao Hai,"Zhenjiang Bao, 
Ming Deng, 
Chang Di Marco, 
Ziwu Dong",8.2
33492,tt1373227,Singaporenalli Raja Kulla,"Singaporenalli Raja Kulla is a 1976 Indian Kannada film, directed by C. V. Rajendran and Produced by Dwarakish. The film stars Vishnuvardhan, Dwarakish and Manjula in lead roles. The music of the film was composed by Rajan-Nagendra.",C.V. Rajendran,"Vishnuvardhan, 
B.S. Dwarakish, 
Bhadrachalam, 
Felina",8.2
33528,tt0246342,Yudda Bhoomi,"An army officer comes to his village on vacation. Upon seeing the bad state of his village, he stands up against the atrocities that people face because of an evil landowner.",K. Raghavendra Rao,"Chiranjeevi, 
Mohan Babu, 
Brahmanandam, 
Shakti Kapoor",8.0
33592,tt0317081,Ang pumatay ng dahil sa iyo,"HOT AS TODAY'S HEADLINES. THE ROWE MURDER. RAPE-TORTURE OF PINAYS BY FOREIGNERS. SALVAGING. BOMBING OF US BASES. - ONE MAN DARES TO FIGHT FOR HIS HONOR, HIS IDEALS, HIS FAMILY AND HIS ...                See full summary »",Willy Milan,"Chuck Perez, 
Eddie Garcia, 
Vic Vargas, 
Michael De Mesa",8.9
33618,tt3446326,She and Politics,"After a violent breakup with Saeid, a prominent politician's son, (played by Nadim Lahham), Jihan Nasr (played by Yara Fares) will stop at nothing to bring Saeid and his father, Minister ...                See full summary »",Rami Kaddoura,"Yara Fares, 
Stephanie Ghafari, 
Mirvat Hakim, 
Nadim Laham",8.0
33658,tt1673509,The Mummerman,"Tired of being a push over, Curt Mummer creates an alter ego, that helps him stand up for himself, and others.",James Hauser,"Curt Mummer, 
Stephanie Bilharz, 
Ryan Farrell, 
Nicole Frier",8.3
33798,tt0964510,Drawn by Pain,The story of a little girl pushed to the utter edge of sanity and the animated demons that are unleashed by her pure rage and fury.,Jesse Cowell,"Brandon Basquin, 
Andrew Blessing, 
Russell Clay, 
Ed Dominguez",8.6
33874,tt18453092,Revenge of the Dudek,"In a galaxy far, far away. - but not really. It is a time of conflict. Math teacher David Dudek, along with Sigurd and Ørjan have been kidnapped by General Grevost, but hey, it is David. Getting out of there will be no problem.",Berger,"Adventuregamer, 
Berger, 
Chicken, 
Clive",8.6
33959,tt3822210,The Z-Nail Gang,When a corporate mining giant moves into a small coastal town looking for gold and talking about trickle down wealth - some folk just aren't convinced.,Anton Steel,"Paul Ballard, 
Ida Barklund, 
Paul Barrett, 
Paul Barrett",8.2
34054,tt21330284,Promise Chronicles - Phase One,"God's everlasting promise to return for his people, has now come to past. And four different individuals including a White House assistant must band together not only to survive, but to win the souls of the lost for Jesus Christ.",Anthony N. Wright,"Robert Chamberlain, 
Snookie Correa, 
Rick Daniels, 
Lawanda Davis",8.3
34212,tt3598200,The Distant Boat,"A young man's life changes forever after a life-threatening encounter on the Kenyan coast. Now he must risk his job, his love, and his future for something even more important.",Andy Brown,"Isis Adannaya Munyiva Muli, 
Joan Arigi, 
Philip Chege, 
Claude Judah",8.4
34254,tt2271351,Guns Don't Kill People,"When two inept hitmen end up as targets themselves, they must come up with $200,000 in seven days or end up dead. As it becomes clear they are unable to complete enough hits on their own, ...                See full summary »",Ivan Ehlers,"Rodney Rincon, 
Chris Bonno, 
Charles Belak-Berger, 
Rudy Caseres",8.1
34345,tt14839982,Kálmimor: Slepicí Knez,"Menhard and Márty are conquerors and companions. Márty mysteriously disappears. Menhard suspects he was abducted. But he has no clue where to look for him. Therefore, he visits the fortune ...                See full summary »",Zdenko Molnar,"Kristian Ilka, 
Ronald Hamrák, 
Richard Hamrák, 
Marián Koky",8.2
34436,tt0114261,Reluctant Justice,"As the distraught members of a tightknit family come to terms with seeing their father shot to death at his son's graduation, it soon emerges that the hitman is only used by the mob in extreme situations.",John Harris,"John Harris, 
Damon Shalit, 
Brian Hipp, 
Greg Meredith",8.0
34506,tt13858628,Em Nome da Lei - Parte I,"Agent Carvalho and his partner Cona, work together to discover the origin and the ones responsible for a mysterious drug that causes its users a sucking addiction.",Rúben Ferreira,"Alex Carvalho, 
Luis Jorge, 
José Marques, 
Vasco Miranda",8.3
34554,tt0246003,Kirayi Rowdylu,"Sitadevi's life turns upside down when her husband dies in an accident. To add to her sorrow, one of her sons is separated from her and grows up to be a criminal.",A. Kodandarami Reddy,"Chiranjeevi, 
Mohan Babu, 
Radhika Sarathkumar, 
Kaikala Satyanarayana",8.4
34616,tt10773408,Jack Stone: End of the Line,"Recovering from the attempt on his life, Jack Stone sets his sights on his former boss and most trusted ally; General Howard Doyle, the man now known to be the founder of the Vortex crime ...                See full summary »",Tony Cole,"Tony Cole, 
Thomas Sandford, 
Alex Kaufmann, 
Nathan Tarver",8.0
34617,tt3210052,Apocalypse: Hope for Life,"After Solar Storms unleash hell on earth, families and friends strive to stay together and help save lives and restore society in the midst of what looks and feels like the End of the World.",Julian Calvo Vieira,"Tony Devon, 
Quint Gabriel, 
Steve Weir, 
Jason Crowe",8.7
34652,tt0252280,Bint Antar,"After the death of Antar, the men of Bani Fazaza tribe take revenge of the men of the tribe of Bani Abs; Antar's tribe, and kill all of them. Antar's sister manages to flee with Antar's ...                See full summary »","Sherifs Hamouda, 
Neyazi Mustafa, 
Mohamed El-Hawary","Samira Tewfik, 
Ahmad Mazhar, 
Kouka, 
Farid Shawqi",8.2
